Unnamed: 0,Unnamed: 0.1,userId,movieId,rating,timestamp
182,182,18,586,3.616593225619793,0
183,183,18,673,3.6211240026887253,0
184,184,18,919,2.9465648854961835,0
185,185,18,1136,3.616593225619793,0
186,186,18,1209,3.8427590779671545,0
187,187,18,1234,3.8427590779671545,0
188,188,18,1291,3.8754342057002247,0
189,189,18,1544,3.778482967789033,0
190,190,18,1729,3.8754342057002247,0
191,191,18,2000,3.7979452054794507,0
192,192,18,2194,3.827629780005799,0
193,193,18,2420,3.8438862919639414,0
194,194,18,2762,3.7416138566579287,0
195,195,18,3257,3.8539581122849107,0
196,196,18,3949,3.616593225619793,0
197,197,18,4643,3.741264706927806,0
198,198,18,5120,3.616593225619793,0
199,199,18,5608,3.756501385605353,0
200,200,18,6287,3.772913278890648,0
201,201,18,6548,3.8683112007620353,0
202,202,18,7147,3.849842681408007,0
203,203,18,7753,3.84387916714953,0
204,204,18,8798,3.594296099538659,0
205,205,18,27716,3.8433355760548142,0
206,206,18,33615,3.616593225619793,0
207,207,18,38038,3.807423220436275,0
208,208,18,45722,3.756501385605353,0
209,209,18,51357,3.8452136365219176,0
210,210,18,54272,3.701640206422778,0
211,211,18,57669,3.7984978278695665,0
212,212,18,60756,3.8575119552160957,0
213,213,18,68073,3.616593225619793,0
214,214,18,70286,3.8174297806848787,0
215,215,18,73323,3.833857073197155,0
216,216,18,78469,3.8397181732606915,0
217,217,18,83349,3.756501385605353,0
218,218,18,88129,3.8760832026942844,0
219,219,18,95441,3.5565793004741044,0
220,220,18,99114,3.840690268108431,0
221,221,18,106072,3.616593225619793,0
222,222,18,111759,3.611193923906875,0
223,223,18,116823,3.756501385605353,0
224,224,18,122924,3.756535464141264,0
225,225,18,144210,3.616593225619793,0
226,226,18,160438,3.8455853370122206,0
227,227,18,177593,3.737984325642766,0
228,228,19,13,2.616445021083362,0
229,229,19,65,2.627397835172348,0
230,230,19,153,2.562151616499444,0
231,231,19,216,2.5781961737018095,0
232,232,19,289,2.5643159006867338,0
233,233,19,332,2.5743976837969114,0
234,234,19,357,2.6144190715578777,0
235,235,19,378,2.5715270079990327,0
236,236,19,432,2.5670872337539077,0
237,237,19,468,2.659049909801566,0
238,238,19,512,2.5624585818422867,0
239,239,19,551,2.627397835172348,0
240,240,19,610,2.584471897242903,0
241,241,19,674,2.6464205126977274,0
242,242,19,743,2.5613648871766594,0
243,243,19,818,2.659049909801566,0
244,244,19,879,2.599453053783028,0
245,245,19,921,2.596189687305853,0
246,246,19,1021,2.659049909801566,0
247,247,19,1077,2.5660637080982487,0
248,248,19,1148,2.260869565217391,0
249,249,19,1219,2.570633898891291,0
250,250,19,1269,2.6229719010648256,0
251,251,19,1333,2.5613648871766594,0
252,252,19,1371,2.593310991503325,0
253,253,19,1391,2.659049909801566,0
254,254,19,1461,2.6083765433015813,0
255,255,19,1544,2.6067964852751335,0
256,256,19,1583,2.584471897242903,0
257,257,19,1617,2.598264078158412,0
258,258,19,1679,2.5781961737018095,0
259,259,19,1747,2.659049909801566,0
260,260,19,1812,2.6229719010648256,0
261,261,19,1885,2.6344786106308016,0
262,262,19,1917,2.5781961737018095,0
263,263,19,1970,2.475047080979285,0
264,264,19,2004,2.616445021083362,0
265,265,19,2034,2.578811172844202,0
266,266,19,2054,2.6553283220649706,0
267,267,19,2097,2.4457814850266653,0
268,268,19,2134,2.6672036082474215,0
269,269,19,2167,2.572841251885362,0
270,270,19,2232,2.5743976837969114,0
271,271,19,2266,2.6672036082474215,0
272,272,19,2335,2.5627160493827086,0
273,273,19,2387,2.627397835172348,0
274,274,19,2423,2.582145473322671,0
275,275,19,2467,2.475047080979285,0
276,276,19,2518,2.475047080979285,0
277,277,19,2605,2.6594757350336478,0
278,278,19,2657,2.6681989134977018,0
279,279,19,2709,2.589343729694603,0
280,280,19,2754,2.641640362743616,0
281,281,19,2808,2.6617609484388556,0
282,282,19,2888,2.602527283170593,0
283,283,19,2968,2.5679809315721673,0
284,284,19,3033,2.6202198293831023,0
285,285,19,3064,2.5679809315721673,0
286,286,19,3114,2.588970026953446,0
287,287,19,3238,2.659049909801566,0
288,288,19,3264,2.6229719010648256,0
289,289,19,3361,2.5781961737018095,0
290,290,19,3401,2.578811172844202,0
291,291,19,3471,2.606828373420301,0
292,292,19,3500,2.5660637080982487,0
293,293,19,3550,2.6134733725072796,0
294,294,19,3662,2.658236555658965,0
295,295,19,3704,2.6702911620716296,0
296,296,19,3751,2.5743976837969114,0
297,297,19,3802,2.5846338535414173,0
298,298,20,34,3.63250672243801,0
299,299,20,551,3.7179530201342192,0
300,300,20,801,3.4080945884492957,0
301,301,20,1018,3.25955414012739,0
302,302,20,1073,3.4641068447412384,0
303,303,20,1566,3.6561702127659554,0
304,304,20,2018,3.3078009177550274,0
305,305,20,2087,3.323140495867771,0
306,306,20,2141,3.431072210065644,0
307,307,20,2657,3.599889624724063,0
308,308,20,2941,3.523053259701271,0
309,309,20,3397,3.5552455095436857,0
310,310,20,3549,3.5617351101441277,0
311,311,20,3755,3.582326040172167,0
312,312,20,3986,3.3762711864406807,0
313,313,20,4025,3.6345553822152903,0
314,314,20,4246,3.393003117422932,0
315,315,20,4370,3.4321266968325777,0
316,316,20,4718,3.688855160451,0
317,317,20,4886,3.478632478632479,0
318,318,20,5103,3.72856331629756,0
319,319,20,5378,3.587205838546313,0
320,320,20,5618,3.587205838546313,0
321,321,20,6156,3.7179530201342192,0
322,322,21,2,3.4016368992132433,0
323,323,21,293,3.434741311878422,0
324,324,21,541,3.3967920725562637,0
325,325,21,743,3.4614869390488954,0
326,326,21,1210,3.5577610162763005,0
327,327,21,1527,3.243847564024216,0
328,328,21,2001,3.440596402650678,0
329,329,21,2174,3.453136500325946,0
330,330,21,2541,3.4991225449929053,0
331,331,21,2724,3.370455393268101,0
332,332,21,2985,3.6666666666666665,0
333,333,21,3462,3.5328237410071943,0
334,334,21,3793,3.560048561822936,0
335,335,21,4446,3.61137440758294,0
336,336,21,4963,3.4773755656108594,0
337,337,21,5445,3.228618221521293,0
338,338,21,6166,3.4306371441482155,0
339,339,21,7153,3.5764064912740703,0
340,340,21,8574,3.453136500325946,0
341,341,21,30793,3.5836466165413565,0
342,342,21,33679,3.6666666666666665,0
343,343,21,41566,3.51965165817392,0
344,344,21,49272,3.5838030308144053,0
345,345,21,53322,3.4554675977485436,0
346,346,21,59315,3.2965571205007844,0
347,347,21,63113,3.544285007422069,0
348,348,21,69644,3.5293155040209463,0
349,349,21,73858,3.3879003558718845,0
350,350,21,79185,3.4063849716396923,0
351,351,21,82202,3.5869824247840314,0
352,352,21,89745,3.5764064912740703,0
353,353,21,95067,3.372772277227722,0
354,354,21,97938,3.6244233854793393,0
355,355,21,103228,3.3215896110142498,0
356,356,21,104211,3.4269379326169274,0
357,357,21,106491,3.757493188010898,0
358,358,21,108156,3.4260538641686193,0
359,359,21,110130,3.568136604774537,0
360,360,21,112138,3.6244233854793393,0
361,361,21,116823,3.453136500325946,0
362,362,21,119964,3.519348569980144,0
363,363,21,132157,3.463099387658973,0
364,364,21,136020,3.581460575057332,0
365,365,21,148675,3.4735605170387776,0
366,366,21,168252,3.527426160337552,0
367,367,22,1193,3.125,0
368,368,22,2968,3.1578947368421053,0
369,369,22,4017,3.192646134506596,0
370,370,22,4979,3.288906009244995,0
371,371,22,5673,3.475903614457832,0
372,372,22,7153,3.465030674846624,0
373,373,22,30707,3.125,0
374,374,22,38038,3.3065334601966363,0
375,375,22,51540,3.043376449598574,0
376,376,22,56782,2.374999999999999,0
377,377,22,66097,3.348726114649682,0
378,378,22,74789,3.2858654253068127,0
379,379,23,300,3.7238480697384833,0
380,380,23,866,3.6107947805456684,0
381,381,23,1136,3.713080168776373,0
382,382,23,1214,3.6270638908829853,0
383,383,23,1248,3.6523861627809096,0
384,384,23,1711,3.726175349428208,0
385,385,23,2542,3.7238480697384833,0
386,386,23,3108,3.6659388646288185,0
387,387,23,4226,3.713080168776373,0
388,388,23,6440,3.7238480697384833,0
389,389,23,7069,3.6441708147760012,0
390,390,23,8636,3.685798532537889,0
391,391,24,356,3.6937166115492253,0
392,392,24,1220,3.9069767441860463,0
393,393,24,1663,3.880952380952381,0
394,394,24,2424,3.6696252465483234,0
395,395,24,4299,3.832307692307691,0
396,396,24,5791,3.6444823663253687,0
397,397,24,33679,3.6414141414141414,0
398,398,24,52973,3.6444823663253687,0
399,399,24,64969,3.6946340157901787,0
400,400,24,94777,3.6414141414141414,0
401,401,24,134853,3.68473422361875,0
402,402,25,5952,5.0,0
403,403,25,116797,4.869767441860464,0
404,404,26,47,2.9999999999999996,0
405,405,26,344,2.4000000000000004,0
406,406,27,2,3.4365429870088047,0
407,407,27,356,3.4833742833742836,0
408,408,27,673,3.54437869822485,0
409,409,27,920,3.3827911857292743,0
410,410,27,1097,3.612222823147649,0
411,411,27,1210,3.5726825842696606,0
412,412,27,1387,3.4372372372372384,0
413,413,27,1907,3.5460624071322444,0
414,414,27,2080,3.621260980762818,0
415,415,27,2294,3.5460624071322444,0
416,416,27,2628,3.3769666959508036,0
417,417,27,3037,3.5453112687155226,0
418,418,27,3471,3.5453112687155226,0
419,419,27,3791,3.612222823147649,0
420,420,28,47,3.019760353163758,0
421,421,28,224,3.107942738397601,0
422,422,28,345,3.107942738397601,0
423,423,28,475,2.976385104450498,0
424,424,28,555,3.025471936625647,0
425,425,28,714,2.9582262210796935,0
426,426,28,924,3.0188244853737736,0
427,427,28,1120,3.0346473395792892,0
428,428,28,1206,2.998693237504079,0
429,429,28,1233,2.996325250444707,0
430,430,28,1276,2.8974727168294088,0
431,431,28,1527,3.107942738397601,0
432,432,28,1645,3.026571584302326,0
433,433,28,1884,3.0341215043855962,0
434,434,28,2060,3.0934708209253716,0
435,435,28,2353,3.0401344056406394,0
436,436,28,2580,3.004719515002685,0
437,437,28,2841,3.002176278563648,0
438,438,28,2985,2.909090909090909,0
439,439,28,3156,3.019760353163758,0
440,440,28,3252,3.0188244853737736,0
441,441,28,3386,3.107942738397601,0
442,442,28,3578,3.019760353163758,0
443,443,28,3950,3.0346473395792892,0
444,444,28,4034,3.001929598877319,0
445,445,28,4370,2.9946281921475966,0
446,446,28,4878,3.0756433630180138,0
447,447,28,5329,3.019760353163758,0
448,448,28,5630,3.0266531713900124,0
449,449,28,5989,3.0346473395792892,0
450,450,28,6537,2.955787714166324,0
451,451,28,6867,3.0710800677931287,0
452,452,28,6997,2.9473507712944316,0
453,453,28,7445,3.0623285515132435,0
454,454,28,8207,3.002176278563648,0
455,455,28,8798,3.0710800677931287,0
456,456,28,8977,3.0473208294724787,0
457,457,28,27450,3.0327371838059665,0
458,458,28,31225,3.1222222222222196,0
459,459,28,34048,3.0710800677931287,0
460,460,28,37731,3.054853955218092,0
461,461,28,40629,2.996444201312913,0
462,462,28,43936,2.9972974804723815,0
463,463,28,47099,3.003329969727535,0
464,464,28,48783,2.985693912113372,0
465,465,28,50442,2.996444201312913,0
466,466,28,52328,2.9979184578487663,0
467,467,28,54736,3.107942738397601,0
468,468,28,55290,2.996444201312913,0
469,469,28,56607,3.0401344056406394,0
470,470,28,59018,2.9999011401832103,0
471,471,28,60674,2.9999011401832103,0
472,472,28,61210,3.0188244853737736,0
473,473,28,62394,2.883914828116983,0
474,474,28,64497,3.0818919872926234,0
475,475,28,65982,3.0163629151332114,0
476,476,28,71106,2.7979320294966374,0
477,477,29,318,3.883587786259543,0
478,478,29,1136,4.039682539682538,0
479,479,29,1250,4.151178918169206,0
480,480,29,1939,3.784250269687161,0
481,481,29,3441,4.154166000319844,0
482,482,29,6502,3.7402300661834222,0
483,483,29,55820,3.784250269687161,0
484,484,29,98961,3.7727272727272734,0
485,485,30,1196,4.5036764705882355,0
486,486,30,33794,4.526315789473683,0
487,487,30,96821,4.08695652173913,0
488,488,31,5,3.7858517093384627,0
489,489,31,377,3.709821428571428,0
490,490,31,788,3.8262523779327857,0
491,491,31,1198,3.9537828426717296,0
492,492,31,1302,3.945164506480559,0
493,493,32,3,3.45360824742268,0
494,494,32,50,3.7626413484104977,0
495,495,32,153,3.7251638930912736,0
496,496,32,282,3.87336244541485,0
497,497,32,361,3.961260110685395,0
498,498,32,553,3.957002536915371,0
499,499,32,708,3.786916919679822,0
500,500,32,802,3.7949391592920327,0
501,501,32,1080,3.8843762950683773,0
502,502,32,1356,3.9197994987468667,0
503,503,32,1459,3.7708624058051914,0
504,504,33,36,3.922936893203885,0
505,505,33,194,3.8776371308016855,0
506,506,33,300,3.8776371308016855,0
507,507,33,385,3.816764132553605,0
508,508,33,507,3.7565533779872653,0
509,509,33,608,4.1656626506024095,0
510,510,33,994,3.8776371308016855,0
511,511,33,1213,4.10296684118674,0
512,512,33,1446,3.6124513618677025,0
513,513,33,1617,3.962797619047622,0
514,514,33,1678,3.7025607353906693,0
515,515,33,1841,3.8776371308016855,0
516,516,33,2112,3.528438469493279,0
517,517,33,2355,3.7092709270927102,0
518,518,33,2571,3.7038043478260883,0
519,519,34,145,3.6895453741376265,0
520,520,34,1527,3.6895453741376265,0
521,521,34,2443,2.9712166172106835,0
522,522,34,3489,3.7319884726224792,0
523,523,34,4246,3.196455317024465,0
524,524,34,4973,3.30090447827046,0
525,525,34,6387,4.5,0
526,526,34,7438,3.6677920324105338,0
527,527,34,31685,3.705449189985274,0
528,528,35,185,4.371428571428572,0
529,529,35,316,4.150877192982456,0
530,530,36,548,2.6836886465047094,0
531,531,36,1222,2.5966057441253265,0
532,532,36,1500,2.6836886465047094,0
533,533,36,2359,2.4777158774373267,0
534,534,36,3362,2.5623137361148722,0
535,535,36,5093,2.607414448669203,0
536,536,37,292,4.469465648854961,0
537,537,37,590,3.5747126436781613,0
538,538,38,39,3.195625759416767,0
539,539,38,163,3.1857142857142855,0
540,540,38,246,3.3121546961326,0
541,541,38,318,3.2716553287981864,0
542,542,38,367,3.1412388527356008,0
543,543,38,454,3.0753012048192754,0
544,544,38,527,3.2968749999999987,0
545,545,38,593,3.3141891891891913,0
546,546,39,364,5.0,0
547,547,39,745,4.041700080192465,0
548,548,39,1073,4.0666666666666655,0
549,549,39,1213,3.9435146443514637,0
550,550,39,1287,4.016666666666664,0
551,551,39,1617,4.037228541882111,0
552,552,39,2078,4.786096256684492,0
553,553,39,2459,4.048167539267016,0
554,554,39,2947,4.053547523427042,0
555,555,39,3418,4.1729237770193395,0
556,556,40,31,3.920757967269594,0
557,557,40,110,5.0,0
558,558,40,163,5.0,0
559,559,40,216,3.902220411489103,0
560,560,40,256,3.5896574882471475,0
561,561,40,306,3.5896574882471475,0
562,562,40,330,3.872752420470267,0
563,563,40,371,3.643403205918617,0
564,564,40,440,3.779351675292833,0
565,565,40,588,3.7690604724033965,0
566,566,41,111,3.3504784688995226,0
567,567,41,595,3.4379028132992344,0
568,568,41,1200,2.986929657794676,0
569,569,41,1265,3.533609514900442,0
570,570,41,1777,3.3321819228555007,0
571,571,41,2571,3.3411118737131122,0
572,572,41,3301,3.2758333333333356,0
573,573,41,4022,3.3872239747634083,0
574,574,41,4848,3.3872239747634083,0
575,575,41,5618,3.326332350049164,0
576,576,41,6708,3.3727634194831015,0
577,577,41,7438,3.3240230460921834,0
578,578,41,30825,3.3286839295248285,0
579,579,41,47099,3.479911437520249,0
580,580,41,54001,3.350054229934923,0
581,581,41,58998,3.3727634194831015,0
582,582,41,66097,3.3727634194831015,0
583,583,41,80906,3.440896739130436,0
584,584,41,91529,3.4309994094100693,0
585,585,41,104879,3.258168028004671,0
586,586,41,115149,3.2342662309987187,0
587,587,41,136864,3.2672096689437717,0
588,588,42,19,3.494812564484701,0
589,589,42,135,3.4407146724418003,0
590,590,42,185,3.646005981325484,0
591,591,42,252,3.3507265521796583,0
592,592,42,318,3.559872539549108,0
593,593,42,368,3.4933081175443634,0
594,594,42,415,3.494812564484701,0
595,595,42,459,3.6486808631762377,0
596,596,42,527,3.646005981325484,0
597,597,42,593,3.455839240978627,0
598,598,42,782,3.646005981325484,0
599,599,42,1020,3.6488244122061015,0
600,600,42,1090,3.543501611170785,0
601,601,42,1197,3.5928897586431847,0
602,602,42,1270,3.483953752228645,0
603,603,42,1379,3.4479878190623197,0
604,604,42,1476,3.500276701715552,0
605,605,42,1580,3.500276701715552,0
606,606,42,1645,3.53759311880808,0
607,607,42,1704,3.494812564484701,0
608,608,42,1876,3.494812564484701,0
609,609,42,2000,3.573281452658887,0
610,610,42,2110,3.494812564484701,0
611,611,42,2278,3.5928897586431847,0
612,612,42,2369,3.7579661683713597,0
613,613,42,2421,3.646005981325484,0
614,614,42,2502,3.646005981325484,0
615,615,42,2605,3.506481743560714,0
616,616,42,2707,3.4618432638685026,0
617,617,42,2771,3.494812564484701,0
618,618,42,2890,3.541002780174492,0
619,619,42,2997,3.646005981325484,0
620,620,42,3142,3.646005981325484,0
621,621,42,3252,3.648652006460422,0
622,622,42,3269,3.4408494245989902,0
623,623,42,3441,3.5041434729837246,0
624,624,42,3578,3.6014608536863784,0
625,625,42,3764,3.455839240978627,0
626,626,42,3968,3.646005981325484,0
627,627,42,4027,3.5032144944476813,0
628,628,42,4153,3.646005981325484,0
629,629,42,4349,3.541002780174492,0
630,630,42,4487,3.646005981325484,0
631,631,42,4623,3.494812564484701,0
632,632,43,10,4.507246376811593,0
633,633,43,95,4.661645862579206,0
634,634,43,173,4.600312866640598,0
635,635,43,253,4.741768883150425,0
636,636,43,296,4.741768883150425,0
637,637,43,349,4.649614576033639,0
638,638,43,380,4.600312866640598,0
639,639,43,454,4.741768883150425,0
640,640,43,542,4.600312866640598,0
641,641,43,595,4.64674886710929,0
642,642,43,783,4.5534995977473836,0
643,643,44,3,3.075581395348837,0
644,644,44,112,3.5108958837772404,0
645,645,44,673,3.396178343949044,0
646,646,44,836,3.4702928870292884,0
647,647,44,1405,3.4702928870292884,0
648,648,45,7,3.816702178030304,0
649,649,45,70,3.919145141805218,0
650,650,45,180,3.8588697491689268,0
651,651,45,292,3.9000332852546213,0
652,652,45,362,3.866866143898755,0
653,653,45,457,3.8723072692272327,0
654,654,45,552,3.9290098745663204,0
655,655,45,597,3.9290098745663204,0
656,656,45,785,3.934855441121717,0
657,657,45,1005,3.848703170028819,0
658,658,45,1059,3.8811088034586554,0
659,659,45,1198,3.8812027211697195,0
660,660,45,1265,3.859506282027938,0
661,661,45,1371,3.8530034852730157,0
662,662,45,1407,3.8823310041611006,0
663,663,45,1569,3.8802050524577942,0
664,664,45,1642,3.8878551151080694,0
665,665,45,1769,3.8588697491689268,0
666,666,45,1934,3.8778510615934483,0
667,667,45,2046,3.9609690444145316,0
668,668,45,2096,3.939285124649161,0
669,669,45,2268,4.007953723788864,0
670,670,45,2485,3.924257364723281,0
671,671,45,2605,3.840700383771935,0
672,672,45,2706,3.8778510615934483,0
673,673,45,2771,3.919145141805218,0
674,674,45,2944,3.8588697491689268,0
675,675,45,3087,3.9575308341940625,0
676,676,45,3249,3.919145141805218,0
677,677,45,3285,3.8976148446159566,0
678,678,45,3439,3.910575044444049,0
679,679,45,3565,3.939285124649161,0
680,680,45,3972,3.9247118694806153,0
681,681,45,4308,3.89015018653741,0
682,682,45,4929,3.8778510615934483,0
683,683,45,5220,3.8320304534022154,0
684,684,45,5500,3.8726830355484547,0
685,685,45,6287,3.867948781948876,0
686,686,45,8636,3.851336906334898,0
687,687,45,53125,3.8457702475366498,0
688,688,46,50,3.8496583143507976,0
689,689,46,225,3.9516678012253266,0
690,690,46,316,3.870707070707072,0
691,691,46,435,4.029933481152994,0
692,692,47,62,2.7502890173410406,0
693,693,47,587,3.4652777777777786,0
694,694,47,1265,2.666743862899492,0
695,695,47,2407,3.025766384778014,0
696,696,47,3408,2.625353198047779,0
697,697,47,4975,3.4839743589743586,0
698,698,47,6373,3.033333333333333,0
699,699,47,30793,2.9118098159509205,0
700,700,47,49530,3.0720930232558143,0
701,701,47,69122,2.980559875583205,0
702,702,47,84152,3.176724137931036,0
703,703,47,100383,3.1576506955177748,0
704,704,47,112556,3.0720930232558143,0
705,705,47,146656,2.456521739130435,0
706,706,48,172,3.9286539572501455,0
707,707,48,1625,3.9340527577937645,0
708,708,48,2797,3.9502762430939224,0
709,709,48,8636,4.114821474441303,0
710,710,49,4022,4.264705882352941,0
711,711,49,139385,4.261862130707251,0
712,712,50,593,3.224152910512602,0
713,713,50,909,3.247452247034586,0
714,714,50,1136,3.1958854109058747,0
715,715,50,1230,3.336265585558022,0
716,716,50,1281,3.336265585558022,0
717,717,50,1580,3.4519038076152313,0
718,718,50,2164,3.2235236700829653,0
719,719,50,3000,3.247460330786666,0
720,720,50,3949,3.1958854109058747,0
721,721,50,5004,3.3131590698313462,0
722,722,50,6377,3.2592245989304827,0
723,723,50,7063,3.336265585558022,0
724,724,50,8235,3.2592245989304827,0
725,725,50,26326,3.274466131664851,0
726,726,50,32875,3.2792450753824136,0
